CandidateCode,UniversityName,UniversityCountry,PreviousQEISessionName,PreviousQEISessionStanding
1302450577,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1753698694,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1450895295,University of Limerick Graduate Entry Medical School,IRELAND,,
1299377341,Trinity College Dublin School of Medicine,IRELAND,,
1797788805,"Obafemi Awolowo College of Health Sciences, Olabisi Onabanjo Univers",NIGERIA,,
1259917277,University of Lagos College of Medicine,NIGERIA,,
1011815133,Université de Montréal Faculté de Médecine,CANADA,,
1114078667,Université d'Alger Benyoucef Benkhedda Faculté des Sciences Médicale,ALGERIA,,
1184757944,Dow Medical College,PAKISTAN,,
1706329570,McGill University Faculty of Medicine,CANADA,,
1818712069,"Cumming School of Medicine, University of Calgary",CANADA,,
1472731198,"Xavier University School of Medicine, Aruba",ARUBA,MCCQE Part I October 2018,Fail
1976736653,Trinity College Dublin School of Medicine,IRELAND,,
1741428609,Université Saad Dahlab Blida Faculté de Médecine,ALGERIA,,
1677749762,,,,
1387326927,University of Tripoli Faculty of Medicine,LIBYA,,
1658069477,Liaquat National Hospital and Medical College,PAKISTAN,,
1031622079,King Edward Medical University,PAKISTAN,,
2008951035,"Xavier University School of Medicine, Aruba",ARUBA,MCCQE Part I October 2018,Fail
1866281476,Jagiellonian University Medical College,POLAND,,
1874966689,Université Laval Faculté de Médecine,CANADA,,
1576694441,University of Lagos College of Medicine,NIGERIA,,
1798300075,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1854609271,"Edinburgh Medical School, College of Medicine and Veterinary Medicin",UNITED KINGDOM,,
1351449300,Université de Montréal Faculté de Médecine,CANADA,,
1538792868,Kasturba Medical College Manipal,INDIA,,
1326247497,"Cumming School of Medicine, University of Calgary",CANADA,,
1163616733,"Frontier Medical & Dental College, Abbottabad",PAKISTAN,,
1775713101,Abia State University Faculty of Medicine,NIGERIA,,
2007954288,"Bristol Medical School, University of Bristol",UNITED KINGDOM,,
1305153139,University of Aleppo Faculty of Medicine,SYRIA,MCCQE Part I April 2019,Fail
1534361092,University of Aleppo Faculty of Medicine,SYRIA,,
1115015711,University of Ottawa Faculty of Medicine,CANADA,,
1736733230,Université de Montréal Faculté de Médecine,CANADA,,
200447909,University of Damascus Faculty of Medicine,SYRIA,MCCQE Part I Spring 2009,Fail
1597197580,Université de Montréal Faculté de Médecine,CANADA,,
1700838600,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,MCCQE Part I April 2019,Fail
1528176291,University of Limerick Graduate Entry Medical School,IRELAND,,
1989993345,Sarojini Naidu Medical College,INDIA,MCCQE Part I August 2019,Fail
1634085037,Dalhousie University Faculty of Medicine,CANADA,,
1009654169,Université Laval Faculté de Médecine,CANADA,,
1512141244,University of Toronto Faculty of Medicine,CANADA,,
1831279911,University of Toronto Faculty of Medicine,CANADA,MCCQE Part I April 2019,Fail
1818990728,Saba University School of Medicine,SABA,,
1125771540,University of the Witwatersrand Faculty of Health Sciences,SOUTH AFRICA,,
1807913759,National University of Science and Technology College of Medicine an,OMAN,MCCQE Part I July 2019,Fail
1843343697,Université de Montréal Faculté de Médecine,CANADA,,
1272352954,University of British Columbia Faculty of Medicine,CANADA,,
1329599079,"Universidad de Carabobo Facultad de Ciencias de la Salud, Valencia",VENEZUELA,,
1457949179,Memorial University of Newfoundland Faculty of Medicine,CANADA,,
1742743758,Fatima Jinnah Medical University,PAKISTAN,MCCQE Part I April 2018,Fail
1298913187,University of Stellenbosch Faculty of Medicine and Health Sciences,SOUTH AFRICA,,
1858955658,Obafemi Awolowo University College of Health Sciences,NIGERIA,,
1520228034,University of Stellenbosch Faculty of Medicine and Health Sciences,SOUTH AFRICA,,
1870707197,Saba University School of Medicine,SABA,,
1967105198,University of Queensland Faculty of Medicine,AUSTRALIA,,
1654298429,Shahid Beheshti University of Medical Sciences Faculty of Medicine,IRAN,,
1616963309,Université de Montréal Faculté de Médecine,CANADA,,
1007381335,Saba University School of Medicine,SABA,,
1854541859,Avalon University School of Medicine,CURACAO,,
1056157900,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1884645118,University of British Columbia Faculty of Medicine,CANADA,,
1426008809,"Cumming School of Medicine, University of Calgary",CANADA,,
1122335730,University of Stellenbosch Faculty of Medicine and Health Sciences,SOUTH AFRICA,,
1043684601,Rawalpindi Medical University,PAKISTAN,,
1141760939,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1021788425,Saba University School of Medicine,SABA,MCCQE Part I July 2019,Fail
1166357596,Hanoi Medical University,VIET NAM,,
1849564247,St. George's University of London,UNITED KINGDOM,,
1794337404,"Jawaharlal Nehru Medical College, Wardha",INDIA,,
1524598438,Emilio Aguinaldo College School of Medicine,PHILIPPINES,,
1496093045,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1048630990,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1411674497,Dalhousie University Faculty of Medicine,CANADA,,
1474849723,Kuwait University Faculty of Medicine,KUWAIT,,
1668228101,University of British Columbia Faculty of Medicine,CANADA,,
1923350711,University of Southampton Faculty of Medicine,UNITED KINGDOM,,
1139966456,University of Toronto Faculty of Medicine,CANADA,MCCQE Part I April 2019,Fail
1704712884,University of Toronto Faculty of Medicine,CANADA,,
1757207048,Memorial University of Newfoundland Faculty of Medicine,CANADA,,
1010774279,Ayub Medical College,PAKISTAN,,
1707460381,Quaid-e-Azam Medical College,PAKISTAN,,
1918660291,American University of the Caribbean School of Medicine,SINT MAARTEN,,
1899128128,"Obafemi Awolowo College of Health Sciences, Olabisi Onabanjo Univers",NIGERIA,,
1154552489,Alfaisal University College of Medicine,SAUDI ARABIA,,
1561393940,Universidade Federal de Juiz de Fora (UFJF) Faculdade de Medicina Ju,BRAZIL,,
1615682768,Université de Montréal Faculté de Médecine,CANADA,,
1144971476,People's University of Medical & Health Sciences for Women,PAKISTAN,,
1524190904,A.J. Institute of Medical Sciences and Research Centre,INDIA,,
1702829087,Universidade Federal do Rio Grande do Sul (UFRGS) Faculdade de Medic,BRAZIL,,
1662883584,"St. Mary's Hospital Medical School, University of London",UNITED KINGDOM,,
1528035685,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1382377486,"King Faisal University, College of Medicine in Al-Ahsa",SAUDI ARABIA,,
1358230818,University of Pretoria School of Medicine,SOUTH AFRICA,,
1152860909,Université de Montréal Faculté de Médecine,CANADA,,
1229205521,Imperial College London Faculty of Medicine,UNITED KINGDOM,,
1952943983,"Cumming School of Medicine, University of Calgary",CANADA,,
1469105415,Father Muller Medical College,INDIA,,
1336587439,Dow International Medical College (DIMC),PAKISTAN,,
1860204666,Arabian Gulf University College of Medicine and Medical Sciences,BAHRAIN,,
1120038130,Kharkiv National Medical University,UKRAINE,MCCQE Part I July 2019,Fail
1593255786,"Oba Okunade Sijuade College of Health Sciences, Igbinedion Universit",NIGERIA,,
1314608835,University of Aleppo Faculty of Medicine,SYRIA,MCCQE Part I April 2019,Fail
1258120022,M.P. Shah Government Medical College,INDIA,,
1985739028,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
9930844,Royal College of Surgeons in Ireland School of Medicine,IRELAND,MCCQE Part I Spring 2015,Fail
1524709737,Obafemi Awolowo University College of Health Sciences,NIGERIA,,
200453716,University of Tripoli Faculty of Medicine,LIBYA,MCCQE Part I October 2018,Fail
1822565848,University of Benin School of Medicine,NIGERIA,,
1869971609,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1263128960,Ross University School of Medicine,BARBADOS,,
2010963111,University of Tripoli Faculty of Medicine,LIBYA,MCCQE Part I October 2018,Fail
1004576597,McGill University Faculty of Medicine,CANADA,,
1347984773,University of Lagos College of Medicine,NIGERIA,,
1807741978,Université Djillali Liabes de Sidi Bel-Abbes Faculté de Sciences Méd,ALGERIA,,
1016349293,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1959024383,Caribbean Medical University School of Medicine,CURACAO,,
1668936743,Université de Montréal Faculté de Médecine,CANADA,,
1273569135,"Li Ka Shing Faculty of Medicine, University of Hong Kong",HONG KONG,,
1806721749,McGill University Faculty of Medicine,CANADA,,
1633359547,Kuwait University Faculty of Medicine,KUWAIT,,
1816361799,"Bharati Vidyapeeth Medical College and Hospital, Sangli",INDIA,,
1044940971,University of Queensland Faculty of Medicine,AUSTRALIA,,
1455106114,People's Friendship University of Russia Faculty of Medicine,RUSSIA,,
1934113160,Government Medical College Kozhikode,INDIA,,
1341439815,Jagiellonian University Medical College,POLAND,MCCQE Part I April 2019,Fail
1185764336,Tehran University of Medical Sciences School of Medicine,IRAN,MCCQE Part I Fall 2017,Fail
1088976591,Université de Montréal Faculté de Médecine,CANADA,,
1862680928,Avalon University School of Medicine,CURACAO,,
1155216362,University of Toronto Faculty of Medicine,CANADA,,
1875885583,University of Toronto Faculty of Medicine,CANADA,,
1690865001,Islamic Azad University Tehran Faculty of Medicine,IRAN,,
1815476270,Universidad de la República Facultad de Medicina,URUGUAY,,
1253338775,Ladoke Akintola University of Technology (LAUTECH) College of Health,NIGERIA,,
1589159703,"Cumming School of Medicine, University of Calgary",CANADA,,
2008948775,"Université Gamal Abdel Nasser de Conakry Faculté de Médecine, Pharma",GUINEA,MCCQE Part I Fall 2017,Fail
1731197290,"University of Sydney, Sydney Medical School",AUSTRALIA,,
1689753134,Kermanshah University of Medical Sciences School of Medicine,IRAN,,
1959904746,Universidad de El Salvador Facultad de Medicina,EL SALVADOR,MCCQE Part I April 2019,Fail
1577905120,Allama Iqbal Medical College,PAKISTAN,,
1668933814,"University of Sydney, Sydney Medical School",AUSTRALIA,,
1759817753,University of Wollongong School of Medicine,AUSTRALIA,,
2008964822,Medical University of the Americas (Nevis),SAINT KITTS AND NEVIS,MCCQE Part I October 2018,Fail
1076893929,"Max Rady College of Medicine, University of Manitoba",CANADA,,
1795307396,Université de Kinshasa Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
200460787,Shiraz University of Medical Sciences School of Medicine,IRAN,MCCQE Part I October 2018,Fail
1767352683,Obafemi Awolowo University College of Health Sciences,NIGERIA,,
1159154885,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1613271912,Oakland University William Beaumont School of Medicine,USA,,
1360275349,Harvard Medical School,USA,,
1176345304,,,,
1473905767,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1718842982,Dalhousie University Faculty of Medicine,CANADA,MCCQE Part I April 2019,Fail
1460417768,Université Laval Faculté de Médecine,CANADA,,
1176202158,Khyber Medical College,PAKISTAN,,
1928214403,Université de Montréal Faculté de Médecine,CANADA,,
1533657481,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
2007974705,University of Ilorin College of Health Sciences,NIGERIA,,
1786984400,St. George's University of London,UNITED KINGDOM,,
1213315354,University of Nigeria Faculty of Medicine,NIGERIA,,
1490166466,Army Medical College,PAKISTAN,MCCQE Part I April 2018,Fail
2009961372,,,MCCQE Part I Fall 2016,Fail
2009955365,,,,
1545822808,Obafemi Awolowo University College of Health Sciences,NIGERIA,MCCQE Part I April 2019,Fail
1797613707,Shahid Beheshti University of Medical Sciences Faculty of Medicine,IRAN,MCCQE Part I April 2018,Fail
1080640831,University of Ottawa Faculty of Medicine,CANADA,,
1670632034,McGill University Faculty of Medicine,CANADA,MCCQE Part I April 2019,Fail
1937362215,Royal College of Surgeons in Ireland School of Medicine,IRELAND,MCCQE Part I April 2019,Fail
1605067517,Université de Montréal Faculté de Médecine,CANADA,,
200266096,American University of the Caribbean School of Medicine,SINT MAARTEN,MCCQE Part I April 2018,Fail
1609422208,Dalian Medical University,CHINA,,
1085469135,McGill University Faculty of Medicine,CANADA,,
1535475922,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
2010951346,Alexandria University Faculty of Medicine,EGYPT,,
1957495448,,,,
1117576716,King Edward Medical University,PAKISTAN,,
1585632763,University of Benin School of Medicine,NIGERIA,MCCQE Part I July 2019,Fail
2010965256,University of the Witwatersrand Faculty of Health Sciences,SOUTH AFRICA,MCCQE Part I October 2018,Fail
1296064749,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1736744835,Alexandria University Faculty of Medicine,EGYPT,,
1778035074,The Ohio State University College of Medicine,USA,,
1629055277,University of Queensland Faculty of Medicine,AUSTRALIA,,
2009967336,Saba University School of Medicine,SABA,MCCQE Part I October 2018,Fail
1232006330,Dalhousie University Faculty of Medicine,CANADA,,
1785784940,University of Toronto Faculty of Medicine,CANADA,,
2010966131,Vitebsk State Medical University,BELARUS,,
1641116348,Sir Syed College of Medical Sciences for Girls,PAKISTAN,,
1103553704,Kuwait University Faculty of Medicine,KUWAIT,,
1226610344,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1959397611,,,,
1271704115,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1851796243,Tanta University Faculty of Medicine,EGYPT,MCCQE Part I April 2018,Fail
1946785819,King Edward Medical University,PAKISTAN,,
1966240302,Faculté de Médecine de Sorbonne Université,FRANCE,,
1918427593,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1985531737,Ladoke Akintola University of Technology (LAUTECH) College of Health,NIGERIA,,
1058182179,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1300438726,Makerere University School of Medicine,UGANDA,,
1005317879,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1049773836,McGill University Faculty of Medicine,CANADA,,
1652606516,,,,
1907831209,JSC National Medical University,KAZAKHSTAN,,
1997957335,University of Toronto Faculty of Medicine,CANADA,,
1731379185,Barts and the London School of Medicine and Dentistry,UNITED KINGDOM,,
1602576215,Université Laval Faculté de Médecine,CANADA,,
1293045158,Shifa College of Medicine,PAKISTAN,,
2008948561,University of Tripoli Faculty of Medicine,LIBYA,,
1708058415,Universidade do Estado do Amazonas (UEA) Escola Superior de Ciências,BRAZIL,,
1782244592,,,MCCQE Part I July 2019,Fail
1328224761,University of British Columbia Faculty of Medicine,CANADA,,
1885463313,American International Medical University School of Medicine,SAINT LUCIA,,
1908428567,University of Dundee School of Medicine,UNITED KINGDOM,,
